model_ID,model,Npar,n_elements,df,Deviance,p.value
1241,Hg+O+Pb+S,65,4,1,5.339781567777663,0.02084408474118097
1245,Hg+O+S+Si,65,4,1,5.339781567777663,0.02084408474118097
1251,Hg+Pb+S+Si,65,4,1,5.339781567777663,0.02084408474118097
1296,K+Mn+O+S,67,4,3,8.73493405774093,0.03303078549700572
1300,K+Mn+Pb+S,67,4,3,8.73493405774093,0.03303078549700572
1304,K+Mn+S+Si,67,4,3,8.73493405774093,0.03303078549700572
1325,K+O+Pb+S,66,4,2,6.4999586937249205,0.03877500864903902
1329,K+O+S+Si,66,4,2,6.4999586937249205,0.03877500864903902
1335,K+Pb+S+Si,66,4,2,6.4999586937249205,0.03877500864903902
1402,Mn+Mo+O+S,67,4,3,7.833970279615187,0.049570603715656095
1406,Mn+Mo+Pb+S,67,4,3,7.833970279615187,0.049570603715656095
1410,Mn+Mo+S+Si,67,4,3,7.833970279615187,0.049570603715656095
1416,Mn+O+Pb+S,66,4,2,7.523295195001992,0.02324540972785158
1420,Mn+O+S+Si,66,4,2,7.523295195001992,0.02324540972785158
1426,Mn+Pb+S+Si,66,4,2,7.523295195001992,0.02324540972785158
1456,O+Pb+S+Si,65,4,1,5.339781567777663,0.02084408474118097
1867,Al+Hg+K+Mn+S,68,5,4,9.517876256648151,0.049381223243289946
1927,Al+Hg+Mn+O+S,67,5,3,8.4045429543296,0.038350629356715044
1931,Al+Hg+Mn+Pb+S,67,5,3,8.4045429543296,0.038350629356715044
1935,Al+Hg+Mn+S+Si,67,5,3,8.4045429543296,0.038350629356715044
2011,Al+K+Mn+O+S,68,5,4,9.517876256648151,0.049381223243289946
2015,Al+K+Mn+Pb+S,68,5,4,9.517876256648151,0.049381223243289946
2019,Al+K+Mn+S+Si,68,5,4,9.517876256648151,0.049381223243289946
2131,Al+Mn+O+Pb+S,67,5,3,8.4045429543296,0.038350629356715044
2135,Al+Mn+O+S+Si,67,5,3,8.4045429543296,0.038350629356715044
2141,Al+Mn+Pb+S+Si,67,5,3,8.4045429543296,0.038350629356715044
2362,Ca+Hg+K+Mn+S,68,5,4,9.54721345612188,0.04878610403905558
2422,Ca+Hg+Mn+O+S,67,5,3,8.399506016988653,0.038437884741072174
2426,Ca+Hg+Mn+Pb+S,67,5,3,8.399506016988653,0.038437884741072174
2430,Ca+Hg+Mn+S+Si,67,5,3,8.399506016988653,0.038437884741072174
2506,Ca+K+Mn+O+S,68,5,4,9.54721345612188,0.04878610403905558
2510,Ca+K+Mn+Pb+S,68,5,4,9.54721345612188,0.04878610403905558
2514,Ca+K+Mn+S+Si,68,5,4,9.54721345612188,0.04878610403905558
2626,Ca+Mn+O+Pb+S,67,5,3,8.399506016988653,0.038437884741072174
2630,Ca+Mn+O+S+Si,67,5,3,8.399506016988653,0.038437884741072174
2636,Ca+Mn+Pb+S+Si,67,5,3,8.399506016988653,0.038437884741072174
3046,Hg+K+Mn+O+S,67,5,3,8.73493405774093,0.03303078549700572
3050,Hg+K+Mn+Pb+S,67,5,3,8.73493405774093,0.03303078549700572
3054,Hg+K+Mn+S+Si,67,5,3,8.73493405774093,0.03303078549700572
3075,Hg+K+O+Pb+S,66,5,2,6.4999586937249205,0.03877500864903902
3079,Hg+K+O+S+Si,66,5,2,6.4999586937249205,0.03877500864903902
3085,Hg+K+Pb+S+Si,66,5,2,6.4999586937249205,0.03877500864903902
3152,Hg+Mn+Mo+O+S,67,5,3,7.833970279615187,0.049570603715656095
3156,Hg+Mn+Mo+Pb+S,67,5,3,7.833970279615187,0.049570603715656095
3160,Hg+Mn+Mo+S+Si,67,5,3,7.833970279615187,0.049570603715656095
3166,Hg+Mn+O+Pb+S,66,5,2,7.523295195001992,0.02324540972785158
3170,Hg+Mn+O+S+Si,66,5,2,7.523295195001992,0.02324540972785158
3176,Hg+Mn+Pb+S+Si,66,5,2,7.523295195001992,0.02324540972785158
3206,Hg+O+Pb+S+Si,65,5,1,5.339781567777663,0.02084408474118097
3292,K+Mn+O+Pb+S,67,5,3,8.73493405774093,0.03303078549700572
3296,K+Mn+O+S+Si,67,5,3,8.73493405774093,0.03303078549700572
3302,K+Mn+Pb+S+Si,67,5,3,8.73493405774093,0.03303078549700572
3332,K+O+Pb+S+Si,66,5,2,6.4999586937249205,0.03877500864903902
3417,Mn+Mo+O+Pb+S,67,5,3,7.833970279615187,0.049570603715656095
3421,Mn+Mo+O+S+Si,67,5,3,7.833970279615187,0.049570603715656095
3427,Mn+Mo+Pb+S+Si,67,5,3,7.833970279615187,0.049570603715656095
3437,Mn+O+Pb+S+Si,66,5,2,7.523295195001992,0.02324540972785158
4333,Al+Hg+K+Mn+O+S,68,6,4,9.517876256648151,0.049381223243289946
4337,Al+Hg+K+Mn+Pb+S,68,6,4,9.517876256648151,0.049381223243289946
4341,Al+Hg+K+Mn+S+Si,68,6,4,9.517876256648151,0.049381223243289946
4453,Al+Hg+Mn+O+Pb+S,67,6,3,8.4045429543296,0.038350629356715044
4457,Al+Hg+Mn+O+S+Si,67,6,3,8.4045429543296,0.038350629356715044
4463,Al+Hg+Mn+Pb+S+Si,67,6,3,8.4045429543296,0.038350629356715044
4579,Al+K+Mn+O+Pb+S,68,6,4,9.517876256648151,0.049381223243289946
4583,Al+K+Mn+O+S+Si,68,6,4,9.517876256648151,0.049381223243289946
4589,Al+K+Mn+Pb+S+Si,68,6,4,9.517876256648151,0.049381223243289946
4724,Al+Mn+O+Pb+S+Si,67,6,3,8.4045429543296,0.038350629356715044
5125,Ca+Hg+K+Mn+O+S,68,6,4,9.54721345612188,0.04878610403905558
5129,Ca+Hg+K+Mn+Pb+S,68,6,4,9.54721345612188,0.04878610403905558
5133,Ca+Hg+K+Mn+S+Si,68,6,4,9.54721345612188,0.04878610403905558
5245,Ca+Hg+Mn+O+Pb+S,67,6,3,8.399506016988653,0.038437884741072174
5249,Ca+Hg+Mn+O+S+Si,67,6,3,8.399506016988653,0.038437884741072174
5255,Ca+Hg+Mn+Pb+S+Si,67,6,3,8.399506016988653,0.038437884741072174
5371,Ca+K+Mn+O+Pb+S,68,6,4,9.54721345612188,0.04878610403905558
5375,Ca+K+Mn+O+S+Si,68,6,4,9.54721345612188,0.04878610403905558
5381,Ca+K+Mn+Pb+S+Si,68,6,4,9.54721345612188,0.04878610403905558
5516,Ca+Mn+O+Pb+S+Si,67,6,3,8.399506016988653,0.038437884741072174
6085,Hg+K+Mn+O+Pb+S,67,6,3,8.73493405774093,0.03303078549700572
6089,Hg+K+Mn+O+S+Si,67,6,3,8.73493405774093,0.03303078549700572
6095,Hg+K+Mn+Pb+S+Si,67,6,3,8.73493405774093,0.03303078549700572
6125,Hg+K+O+Pb+S+Si,66,6,2,6.4999586937249205,0.03877500864903902
6210,Hg+Mn+Mo+O+Pb+S,67,6,3,7.833970279615187,0.049570603715656095
6214,Hg+Mn+Mo+O+S+Si,67,6,3,7.833970279615187,0.049570603715656095
6220,Hg+Mn+Mo+Pb+S+Si,67,6,3,7.833970279615187,0.049570603715656095
6230,Hg+Mn+O+Pb+S+Si,66,6,2,7.523295195001992,0.02324540972785158
6356,K+Mn+O+Pb+S+Si,67,6,3,8.73493405774093,0.03303078549700572
6448,Mn+Mo+O+Pb+S+Si,67,6,3,7.833970279615187,0.049570603715656095
7801,Al+Hg+K+Mn+O+Pb+S,68,7,4,9.517876256648151,0.049381223243289946
7805,Al+Hg+K+Mn+O+S+Si,68,7,4,9.517876256648151,0.049381223243289946
7811,Al+Hg+K+Mn+Pb+S+Si,68,7,4,9.517876256648151,0.049381223243289946
7946,Al+Hg+Mn+O+Pb+S+Si,67,7,3,8.4045429543296,0.038350629356715044
8072,Al+K+Mn+O+Pb+S+Si,68,7,4,9.517876256648151,0.049381223243289946
8725,Ca+Hg+K+Mn+O+Pb+S,68,7,4,9.54721345612188,0.04878610403905558
8729,Ca+Hg+K+Mn+O+S+Si,68,7,4,9.54721345612188,0.04878610403905558
8735,Ca+Hg+K+Mn+Pb+S+Si,68,7,4,9.54721345612188,0.04878610403905558
8870,Ca+Hg+Mn+O+Pb+S+Si,67,7,3,8.399506016988653,0.038437884741072174
8996,Ca+K+Mn+O+Pb+S+Si,68,7,4,9.54721345612188,0.04878610403905558
9668,Hg+K+Mn+O+Pb+S+Si,67,7,3,8.73493405774093,0.03303078549700572
9760,Hg+Mn+Mo+O+Pb+S+Si,67,7,3,7.833970279615187,0.049570603715656095
11384,Al+Hg+K+Mn+O+Pb+S+Si,68,8,4,9.517876256648151,0.049381223243289946
12176,Ca+Hg+K+Mn+O+Pb+S+Si,68,8,4,9.54721345612188,0.04878610403905558
