Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 11 - Feature 519	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.572314	3.478496	0.594376	1	1.045455	16	149	84.610108	94	23437	Histogram-520.csv
Measurement 11 - Feature 520	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.301653	2.068459	0.885979	0.636364	0.590909	49	155	98.554795	101	14389	Histogram-521.csv
Measurement 11 - Feature 521	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.504132	2.675912	0.88473	0.818182	0.772727	29	137	94.135246	102	22969	Histogram-522.csv
Measurement 11 - Feature 522	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	1.567513	0.855908	0.454545	0.409091	99	201	125.012346	113	10126	Histogram-523.csv
Measurement 11 - Feature 523	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.832645	3.997324	0.654833	1	1.227273	31	135	96.317618	103	38816	Histogram-524.csv
Measurement 11 - Feature 524	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.376033	2.271389	0.91591	0.636364	0.727273	16	144	92.637363	104	16860	Histogram-525.csv
Measurement 11 - Feature 525	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.63843	2.986295	0.899617	0.909091	0.863636	26	192	104.171521	107	32189	Histogram-526.csv
Measurement 11 - Feature 526	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.307851	2.038602	0.930863	0.5	0.727273	36	112	91.744966	97	13670	Histogram-527.csv
Measurement 11 - Feature 527	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.431818	2.509691	0.86153	0.863636	0.590909	74	172	109.784689	107	22945	Histogram-528.csv
Measurement 11 - Feature 528	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.179752	1.578542	0.906508	0.409091	0.5	54	124	102.057471	105	8879	Histogram-529.csv
