Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 7 - Feature 87	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.126033	1.864583	0.455545	0.227273	0.818182	107	108	107.065574	107	6531	Histogram-88.csv
Measurement 7 - Feature 88	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.121901	1.886641	0.430366	0.681818	0.454545	107	108	107.067797	107	6317	Histogram-89.csv
Measurement 7 - Feature 89	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	1.961952	0.438431	0.5	0.727273	107	108	107.092308	107	6961	Histogram-90.csv
Measurement 7 - Feature 90	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.181818	2.609345	0.335571	0.590909	1	107	108	107.125	107	9427	Histogram-91.csv
Measurement 7 - Feature 91	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.140496	1.993147	0.444421	0.818182	0.318182	107	108	107.161765	107	7287	Histogram-92.csv
Measurement 7 - Feature 92	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.06405	1.656138	0.293449	0.5	0.454545	107	108	107.096774	107	3320	Histogram-93.csv
Measurement 7 - Feature 93	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.028926	0.685049	0.774551	0.181818	0.227273	107	108	107.142857	107	1500	Histogram-94.csv
Measurement 7 - Feature 94	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.018595	0.609737	0.628524	0.181818	0.136364	107	108	107.111111	107	964	Histogram-95.csv
Measurement 7 - Feature 95	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.068182	1.022058	0.820214	0.272727	0.318182	107	108	107.212121	107	3538	Histogram-96.csv
Measurement 7 - Feature 96	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.11157	1.696078	0.487379	0.681818	0.272727	107	108	107.166667	107	5787	Histogram-97.csv
Measurement 7 - Feature 97	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.227273	2.146055	0.62012	0.5	0.772727	107	108	107.036364	107	11774	Histogram-98.csv
Measurement 7 - Feature 98	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.586777	4.731057	0.329432	1.272727	1.272727	107	108	107.133803	107	30426	Histogram-99.csv
Measurement 7 - Feature 99	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.359504	4.329765	0.240982	1.090909	0.772727	107	108	107.132184	107	18641	Histogram-100.csv
Measurement 7 - Feature 100	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.150826	2.119428	0.421939	0.409091	0.863636	107	108	107.136986	107	7821	Histogram-101.csv
Measurement 7 - Feature 101	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.254132	3.414214	0.273961	0.909091	1.045455	107	108	107.073171	107	13170	Histogram-102.csv
Measurement 7 - Feature 102	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.030992	0.687333	0.824369	0.181818	0.181818	107	108	107.133333	107	1607	Histogram-103.csv
Measurement 7 - Feature 103	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.272727	3.553808	0.271363	1.136364	0.636364	107	108	107.113636	107	14139	Histogram-104.csv
Measurement 7 - Feature 104	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	2.36096	0.377287	0.909091	0.590909	107	108	107.123457	107	8677	Histogram-105.csv
Measurement 7 - Feature 105	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.088843	1.13731	0.863128	0.318182	0.363636	107	108	107.162791	107	4608	Histogram-106.csv
Measurement 7 - Feature 106	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.157025	1.64054	0.733169	0.590909	0.409091	107	108	107.197368	107	8147	Histogram-107.csv
Measurement 7 - Feature 107	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.119835	1.744763	0.494675	0.409091	0.636364	107	108	107.103448	107	6212	Histogram-108.csv
Measurement 7 - Feature 108	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.196281	2.748939	0.326406	0.681818	1.045455	107	108	107.084211	107	10173	Histogram-109.csv
Measurement 7 - Feature 109	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.173554	2.281472	0.418999	1	0.227273	107	108	107.095238	107	8996	Histogram-110.csv
Measurement 7 - Feature 110	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.692149	6.356392	0.215272	2.818182	0.636364	107	108	107.122388	107	35886	Histogram-111.csv
Measurement 7 - Feature 111	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.088843	1.239248	0.72697	0.318182	0.454545	107	107	107	107	4601	Histogram-112.csv
Measurement 7 - Feature 112	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.289256	2.611629	0.532929	1.045455	0.5	107	108	107.107143	107	14995	Histogram-113.csv
Measurement 7 - Feature 113	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.357438	4.724597	0.201225	1.045455	1.363636	107	108	107.109827	107	18530	Histogram-114.csv
Measurement 7 - Feature 114	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		1.165289	6.874436	0.309863	2.045455	2	107	108	107.117021	107	60414	Histogram-115.csv
