Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 19 - Feature 62	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.161157	2.203485	0.417099	0.727273	0.727273	92	132	105.935897	106	8263	Histogram-63.csv
Measurement 19 - Feature 63	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.146694	1.798016	0.570211	0.272727	0.772727	82	107	97.859155	101	6948	Histogram-64.csv
Measurement 19 - Feature 64	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.068182	1.203876	0.591173	0.454545	0.181818	81	118	99.454545	102	3282	Histogram-65.csv
Measurement 19 - Feature 65	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.035124	0.775958	0.733056	0.272727	0.181818	61	105	92.823529	96	1578	Histogram-66.csv
Measurement 19 - Feature 66	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.051653	0.993147	0.658078	0.363636	0.272727	78	105	93.04	91	2326	Histogram-67.csv
Measurement 19 - Feature 67	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.227273	2.891209	0.341663	1.318182	0.227273	75	115	103.090909	105	11340	Histogram-68.csv
Measurement 19 - Feature 68	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.059917	1.048685	0.684656	0.409091	0.181818	88	108	100.344828	102	2910	Histogram-69.csv
Measurement 19 - Feature 69	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.154959	2.11486	0.435374	0.545455	0.818182	77	123	98.92	101	7419	Histogram-70.csv
Measurement 19 - Feature 70	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.103306	1.578542	0.520981	0.181818	0.681818	102	134	111.62	108	5581	Histogram-71.csv
Measurement 19 - Feature 71	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.14876	1.968805	0.482272	0.272727	0.818182	48	107	84.902778	92	6113	Histogram-72.csv
Measurement 19 - Feature 72	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.117769	1.664883	0.533915	0.545455	0.5	76	107	97.333333	100	5548	Histogram-73.csv
Measurement 19 - Feature 73	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.140496	1.888925	0.494816	0.772727	0.272727	60	107	96.397059	101	6555	Histogram-74.csv
Measurement 19 - Feature 74	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.030992	0.711675	0.768939	0.181818	0.227273	91	108	100.133333	99	1502	Histogram-75.csv
Measurement 19 - Feature 75	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.107438	1.899954	0.374009	0.727273	0.409091	66	106	93.980769	95	4887	Histogram-76.csv
Measurement 19 - Feature 76	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.086777	1.305815	0.639515	0.5	0.272727	65	107	99.833333	101	4193	Histogram-77.csv
Measurement 19 - Feature 77	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.121901	2.128173	0.338223	0.818182	0.545455	78	113	99.644068	101	5879	Histogram-78.csv
Measurement 19 - Feature 78	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.105372	1.84024	0.391008	0.272727	0.727273	64	107	91.941176	94	4689	Histogram-79.csv
Measurement 19 - Feature 79	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.38341	0.474822	0.318182	0.5	88	121	104.4	105	3654	Histogram-80.csv
Measurement 19 - Feature 80	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.099174	1.762644	0.401122	0.181818	0.727273	75	107	95.9375	98	4605	Histogram-81.csv
Measurement 19 - Feature 81	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.03719	0.76036	0.808348	0.272727	0.227273	56	107	90.222222	96	1624	Histogram-82.csv
Measurement 19 - Feature 82	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.080579	1.485349	0.458957	0.409091	0.5	49	107	95.128205	100	3710	Histogram-83.csv
Measurement 19 - Feature 83	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.154959	2.509691	0.309161	0.409091	1.045455	55	106	89.266667	93	6695	Histogram-84.csv
Measurement 19 - Feature 84	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.150826	2.578542	0.285062	1.136364	0.272727	72	122	104.794521	106	7650	Histogram-85.csv
Measurement 19 - Feature 85	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.103306	1.718136	0.439764	0.636364	0.409091	52	107	91.16	95	4558	Histogram-86.csv
Measurement 19 - Feature 86	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.117769	2.092801	0.337896	0.818182	0.454545	69	107	96.77193	99	5516	Histogram-87.csv
Measurement 19 - Feature 87	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.190083	2.452261	0.397209	1.045455	0.227273	61	105	92.891304	92	8546	Histogram-88.csv
Measurement 19 - Feature 88	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.113636	2.090517	0.326753	0.818182	0.5	93	114	104.272727	105	5735	Histogram-89.csv
Measurement 19 - Feature 89	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.229339	3.686941	0.212009	0.636364	1.363636	82	118	100.945946	103	11205	Histogram-90.csv
Measurement 19 - Feature 90	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.177686	2.642432	0.319783	0.954545	0.772727	59	107	89.27907	94	7678	Histogram-91.csv
Measurement 19 - Feature 91	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.146694	2.536318	0.28656	1.090909	0.363636	68	106	94.619718	96	6718	Histogram-92.csv
Measurement 19 - Feature 92	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.117769	1.988579	0.374243	0.636364	0.590909	63	106	91.210526	93	5199	Histogram-93.csv
Measurement 19 - Feature 93	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.150826	2.39444	0.330582	0.318182	1.045455	67	106	91.383562	94	6671	Histogram-94.csv
Measurement 19 - Feature 94	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.092975	1.587287	0.463731	0.5	0.5	62	107	89.111111	90	4010	Histogram-95.csv
Measurement 19 - Feature 95	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	2.285649	0.342921	0.545455	0.863636	48	105	86.971014	92	6001	Histogram-96.csv
Measurement 19 - Feature 96	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.07438	1.378842	0.49163	0.5	0.409091	81	106	97.805556	100	3521	Histogram-97.csv
Measurement 19 - Feature 97	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.177686	2.941786	0.258012	1.136364	0.727273	69	110	97.476744	101	8383	Histogram-98.csv
Measurement 19 - Feature 98	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.099174	1.744763	0.409386	0.681818	0.363636	75	106	94.166667	96	4520	Histogram-99.csv
Measurement 19 - Feature 99	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.022727	0.580826	0.846574	0.181818	0.181818	60	103	85.636364	78	942	Histogram-100.csv
Measurement 19 - Feature 100	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.06405	1.214906	0.545307	0.454545	0.272727	82	106	97.741935	97	3030	Histogram-101.csv
Measurement 19 - Feature 101	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.022727	0.580826	0.846574	0.181818	0.181818	101	108	104.636364	104	1151	Histogram-102.csv
Measurement 19 - Feature 102	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.206612	2.168113	0.552333	0.590909	0.772727	71	120	102.74	106	10274	Histogram-103.csv
Measurement 19 - Feature 103	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.121901	2.172681	0.324507	0.454545	0.818182	76	116	102.644068	104	6056	Histogram-104.csv
Measurement 19 - Feature 104	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.163223	2.110683	0.460411	0.909091	0.272727	72	128	103.746835	106	8196	Histogram-105.csv
Measurement 19 - Feature 105	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.3545	0.495307	0.409091	0.454545	83	113	102.485714	105	3587	Histogram-106.csv
Measurement 19 - Feature 106	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.086777	1.576258	0.438894	0.318182	0.636364	69	106	94.166667	94	3955	Histogram-107.csv
Measurement 19 - Feature 107	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.055785	1.123996	0.554879	0.272727	0.409091	86	105	96.925926	97	2617	Histogram-108.csv
Measurement 19 - Feature 108	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.119835	2.090517	0.344576	0.727273	0.590909	73	110	99.741379	102	5785	Histogram-109.csv
Measurement 19 - Feature 109	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.084056	0.773266	0.363636	0.318182	97	123	105.685714	106	3699	Histogram-110.csv
Measurement 19 - Feature 110	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.082645	1.465575	0.483514	0.136364	0.636364	95	107	100.875	100	4035	Histogram-111.csv
Measurement 19 - Feature 111	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.028926	0.647393	0.867275	0.181818	0.181818	102	122	107	107	1498	Histogram-112.csv
Measurement 19 - Feature 112	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.152893	2.472035	0.314403	0.272727	1.045455	40	106	84.22973	88	6233	Histogram-113.csv
Measurement 19 - Feature 113	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.080579	1.445409	0.484672	0.454545	0.454545	80	112	98.871795	101	3856	Histogram-114.csv
Measurement 19 - Feature 114	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	2.398616	0.311381	0.954545	0.590909	62	106	91.492754	94	6313	Histogram-115.csv
Measurement 19 - Feature 115	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.10124	1.239248	0.828408	0.363636	0.409091	61	108	95.653061	103	4687	Histogram-116.csv
Measurement 19 - Feature 116	2021-01-05T17:44:32-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.123967	2.088233	0.357238	0.772727	0.590909	61	105	93.5	97	5610	Histogram-117.csv
