coupon_id	Area	Perimeter	Circularity	Height	Width	type	filament	cocci	rod	site	substrate
D1T9cont	1.390023	12.058112	0.120136	4.333333	2.142857	cell	0	0	1	D1	sand
D1T9cont	0.462585	4.285304	0.316547	0.571429	1.857143	cell	0	0	1	D1	sand
D1T9cont	0.217687	2.2040129999999998	0.563137	0.666667	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.315193	3.081871	0.41702	0.809524	1.142857	cell	0	0	1	D1	sand
D1T9cont	0.185941	2.001982	0.582995	0.571429	0.666667	cell	0	0	1	D1	sand
D1T9cont	0.390023	3.748538	0.3488	0.809524	1.47619	cell	0	0	1	D1	sand
D1T9cont	0.170068	1.818685	0.646126	0.285714	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.176871	1.909137	0.609806	0.714286	0.428571	cell	0	0	1	D1	sand
D1T9cont	0.197279	2.111168	0.556218	0.809524	0.47619	cell	0	0	1	D1	sand
D1T9cont	0.605442	5.495094	0.25196	1.095238	2.238095	cell	0	0	1	D1	sand
D1T9cont	0.535147	4.788978	0.293223	1.52381	1.428571	cell	0	0	1	D1	sand
D1T9cont	0.362812	3.507059	0.370685	0.666667	1.428571	cell	0	0	1	D1	sand
D1T9cont	1.0839	8.143027	0.205413	3.428571	1.238095	cell	0	0	1	D1	sand
D1T9cont	0.310658	3.084264	0.410382	1.142857	0.761905	cell	0	0	1	D1	sand
D1T9cont	0.907029	6.844767	0.243284	1	2.952381	cell	0	0	1	D1	sand
D1T9cont	0.560091	5.093426	0.271299	0.857143	2.142857	cell	0	0	1	D1	sand
D1T9cont	0.365079	3.530167	0.368135	1.380952	0.809524	cell	0	0	1	D1	sand
D1T9cont	0.315193	3.035654	0.429815	0.428571	1.190476	cell	0	0	1	D1	sand
D1T9cont	0.60771	5.46002	0.256164	1.428571	2.047619	cell	0	0	1	D1	sand
D1T9cont	0.487528	4.538337	0.297452	0.761905	1.904762	cell	0	0	1	D1	sand
D1T9cont	0.596372	4.821659	0.322355	1.761905	1.095238	cell	0	0	1	D1	sand
D1T9cont	0.922902	8.028645	0.179921	1.904762	2.619048	cell	0	0	1	D1	sand
D1T9cont	0.478458	4.417187	0.30815	1.571429	1.285714	cell	0	0	1	D1	sand
D1T9cont	0.095238	1.233309	0.786822	0.333333	0.380952	cell	0	1	0	D1	sand
D1T9cont	0.319728	3.070317	0.42621	1.142857	0.761905	cell	0	0	1	D1	sand
D1T9cont	0.410431	3.832632	0.35112	0.238095	1.761905	cell	0	0	1	D1	sand
D1T9cont	0.258503	2.559464	0.495882	0.809524	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.557823	5.144429	0.26487	1	2.095238	cell	0	0	1	D1	sand
D1T9cont	0.328798	3.051994	0.44358	0.428571	1.285714	cell	0	0	1	D1	sand
D1T9cont	0.30839	2.998188	0.431114	0.904762	1.047619	cell	0	0	1	D1	sand
D1T9cont	1.777778	15.212934	0.09653	5.52381	3.285714	cell	1	0	0	D1	sand
D1T9cont	0.172336	1.934639	0.578609	0.571429	0.619048	cell	0	0	1	D1	sand
D1T9cont	0.446712	4.159367	0.324476	1.238095	1.47619	cell	0	0	1	D1	sand
D1T9cont	0.213152	2.282911	0.51395	0.761905	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.405896	3.84658	0.344727	0.333333	1.666667	cell	0	0	1	D1	sand
D1T9cont	0.181406	2.001982	0.568775	0.666667	0.571429	cell	0	0	1	D1	sand
D1T9cont	0.954649	8.358594	0.171707	1.952381	3.238095	cell	0	0	1	D1	sand
D1T9cont	0.342404	3.339691	0.385776	0.809524	1.285714	cell	0	0	1	D1	sand
D1T9cont	0.126984	1.558472	0.656993	0.52381	0.380952	cell	0	0	1	D1	sand
D1T9cont	0.099773	1.29826	0.743876	0.428571	0.380952	cell	0	1	0	D1	sand
D1T9cont	0.124717	1.474789	0.720567	0.47619	0.428571	cell	0	1	0	D1	sand
D1T9cont	0.124717	1.460841	0.734392	0.428571	0.47619	cell	0	1	0	D1	sand
D1T9cont	0.095238	1.272758	0.738803	0.333333	0.428571	cell	0	1	0	D1	sand
D1T9cont	0.129252	1.477182	0.744352	0.285714	0.571429	cell	0	1	0	D1	sand
D1T9cont	0.988662	8.756298	0.162038	3.761905	1.285714	cell	0	0	1	D1	sand
D1T9cont	0.219955	2.273749	0.534636	0.52381	0.857143	cell	0	0	1	D1	sand
D1T9cont	0.172336	1.869688	0.619507	0.380952	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.097506	1.261204	0.770316	0.428571	0.285714	cell	0	1	0	D1	sand
D1T9cont	0.712018	6.076094	0.242355	2.619048	0.761905	cell	0	0	1	D1	sand
D1T9cont	0.673469	6.094828	0.227827	0.619048	2.714286	cell	0	0	1	D1	sand
D1T9cont	0.197279	2.057772	0.585459	0.428571	0.809524	cell	0	0	1	D1	sand
D1T9cont	0.337868	3.256007	0.400485	0.904762	1.190476	cell	0	0	1	D1	sand
D1T9cont	0.868481	7.66164	0.18592	2.095238	2.809524	cell	0	0	1	D1	sand
D1T9cont	1.210884	10.263767	0.144444	1.52381	4.333333	cell	0	0	1	D1	sand
D1T9cont	0.507937	4.724028	0.286019	0.952381	1.904762	cell	0	0	1	D1	sand
D1T9cont	0.204082	2.039038	0.616826	0.666667	0.666667	cell	0	0	1	D1	sand
D1T9cont	0.292517	2.900967	0.436793	0.428571	1.238095	cell	0	0	1	D1	sand
D1T9cont	0.578231	5.239257	0.264711	1.857143	1.571429	cell	0	0	1	D1	sand
D1T9cont	0.716553	6.551874	0.209762	2.666667	1.285714	cell	0	0	1	D1	sand
D1T9cont	0.600907	5.400266	0.258933	2.380952	0.619048	cell	0	0	1	D1	sand
D1T9cont	0.972789	8.337468	0.175857	3.047619	2.285714	cell	0	0	1	D1	sand
D1T9cont	1.696145	14.641916	0.099421	5.952381	1.714286	cell	1	0	0	D1	sand
D1T9cont	1.442177	7.767271	0.300394	3.571429	0.571429	cell	0	0	1	D1	sand
D1T9cont	0.30839	2.979865	0.436432	0.52381	1.095238	cell	0	0	1	D1	sand
D1T9cont	0.718821	6.514818	0.212827	1.857143	2	cell	0	0	1	D1	sand
D1T9cont	1.369615	11.723787	0.12522	4.190476	3.095238	cell	0	0	1	D1	sand
D1T9cont	0.793651	7.139232	0.195675	1.619048	2.857143	cell	0	0	1	D1	sand
D1T9cont	0.702948	6.270535	0.224659	2.190476	1.809524	cell	0	0	1	D1	sand
D1T9cont	0.455782	4.220353	0.321566	0.428571	1.904762	cell	0	0	1	D1	sand
D1T9cont	0.603175	5.479164	0.252478	2.380952	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.852608	7.436501	0.193741	1.809524	2.857143	cell	0	0	1	D1	sand
D1T9cont	0.172336	1.858134	0.627236	0.333333	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.201814	2.097221	0.576598	0.809524	0.47619	cell	0	0	1	D1	sand
D1T9cont	0.188209	1.864902	0.680044	0.571429	0.619048	cell	0	0	1	D1	sand
D1T9cont	0.410431	3.892797	0.34035	1.666667	0.52381	cell	0	0	1	D1	sand
D1T9cont	0.274376	2.287697	0.658809	0.857143	0.52381	cell	0	0	1	D1	sand
D1T9cont	0.335601	3.328137	0.380742	1.285714	0.761905	cell	0	0	1	D1	sand
D1T9cont	1.056689	9.229274	0.155891	2.095238	3.428571	cell	0	0	1	D1	sand
D1T9cont	0.632653	5.722626	0.242764	2.333333	1.190476	cell	0	0	1	D1	sand
D1T9cont	0.410431	3.825043	0.352515	1.380952	1.047619	cell	0	0	1	D1	sand
D1T9cont	0.315193	3.014938	0.435742	1.285714	0.333333	cell	0	0	1	D1	sand
D1T9cont	0.405896	3.760503	0.360689	0.380952	1.666667	cell	0	0	1	D1	sand
D1T9cont	0.260771	2.563839	0.498526	0.809524	0.904762	cell	0	0	1	D1	sand
D1T9cont	0.569161	5.165555	0.268047	1.095238	1.809524	cell	0	0	1	D1	sand
D1T9cont	0.172336	1.786005	0.678922	0.619048	0.47619	cell	0	0	1	D1	sand
D1T9cont	0.96145099999999994	8.496085	0.167378	3.47619	1.47619	cell	0	0	1	D1	sand
D1T9cont	0.185941	2.013537	0.576323	0.666667	0.619048	cell	0	0	1	D1	sand
D1T9cont	0.659864	5.91987	0.236614	2.285714	1.47619	cell	0	0	1	D1	sand
D1T9cont	0.1678	1.872081	0.601663	0.333333	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.154195	1.693159	0.675903	0.333333	0.666667	cell	0	0	1	D1	sand
D1T9cont	0.600907	5.429733	0.25613	2.047619	1.47619	cell	0	0	1	D1	sand
D1T9cont	1.244898	10.718421	0.13617	2.142857	3.904762	cell	0	0	1	D1	sand
D1T9cont	0.360544	3.402249	0.391414	1.095238	1.142857	cell	0	0	1	D1	sand
D1T9cont	0.580499	5.004545	0.291261	1.619048	1.761905	cell	0	0	1	D1	sand
D1T9cont	0.60771	5.573992	0.245795	2.238095	1.190476	cell	0	0	1	D1	sand
D1T9cont	2.519274	21.279456	0.069914	1.619048	9.142857	cell	1	0	0	D1	sand
D1T9cont	0.526077	4.879841	0.277618	2.047619	0.761905	cell	0	0	1	D1	sand
D1T9cont	0.498866	4.615253	0.294309	2.047619	0.428571	cell	0	0	1	D1	sand
D1T9cont	0.870748	7.523399	0.193319	3.47619	0.428571	cell	0	0	1	D1	sand
D1T9cont	0.562358	5.123303	0.26923	1.952381	1.285714	cell	0	0	1	D1	sand
D1T9cont	0.655329	5.970874	0.23099	1.619048	2.238095	cell	0	0	1	D1	sand
D1T9cont	1.780045	15.437662	0.093859	3.571429	4.238095	cell	1	0	0	D1	sand
D1T9cont	0.600907	5.343656	0.264448	1.857143	1.714286	cell	0	0	1	D1	sand
D1T9cont	0.301587	2.961542	0.432103	1.333333	0.238095	cell	0	0	1	D1	sand
D1T9cont	0.575964	5.255597	0.262036	1.333333	2.047619	cell	0	0	1	D1	sand
D1T9cont	0.829932	7.1922180000000004	0.201617	2.571429	2.238095	cell	0	0	1	D1	sand
D1T9cont	0.696145	6.308002	0.21985	2.619048	1.190476	cell	0	0	1	D1	sand
D1T9cont	0.954649	8.259802	0.175839	0.52381	3.857143	cell	0	0	1	D1	sand
D1T9cont	0.358277	3.251632	0.42582	0.52381	1.380952	cell	0	0	1	D1	sand
D1T9cont	0.53288	4.91929	0.276716	2.095238	0.761905	cell	0	0	1	D1	sand
D1T9cont	0.748299	6.697705	0.20962	2.142857	2.238095	cell	0	0	1	D1	sand
D1T9cont	0.646259	5.709089	0.249162	0.809524	2.428571	cell	0	0	1	D1	sand
D1T9cont	0.287982	2.877859	0.436954	1.190476	0.380952	cell	0	0	1	D1	sand
D1T9cont	0.764172	6.81489	0.206768	3.047619	0.52381	cell	0	0	1	D1	sand
D1T9cont	0.405896	3.869688	0.340622	1.666667	0.428571	cell	0	0	1	D1	sand
D1T9cont	0.151927	1.516631	0.830016	0.47619	0.428571	cell	0	1	0	D1	sand
D1T9cont	0.294785	2.851946	0.455441	0.761905	1.047619	cell	0	0	1	D1	sand
D1T9cont	0.238095	2.531569	0.466854	0.571429	0.952381	cell	0	0	1	D1	sand
D1T9cont	0.673469	6.205995	0.219738	2.619048	1	cell	0	0	1	D1	sand
D1T9cont	0.247166	2.979865	0.349788	1.238095	0.52381	cell	0	0	1	D1	sand
D1T9cont	0.662132	5.87885	0.240752	0.47619	2.666667	cell	0	0	1	D1	sand
D1T9cont	0.657596	5.964516	0.232284	0.857143	2.52381	cell	0	0	1	D1	sand
D1T9cont	0.106576	1.519024	0.580417	0.238095	0.619048	cell	0	0	1	D1	sand
D1T9cont	1.45805	12.135027	0.124423	5	2.380952	cell	0	0	1	D1	sand
D1T9cont	0.122449	1.449287	0.732582	0.52381	0.333333	cell	0	1	0	D1	sand
D1T9cont	0.580499	5.369979	0.252968	0.714286	2.333333	cell	0	0	1	D1	sand
D1T9cont	0.190476	2.027484	0.582285	0.714286	0.571429	cell	0	0	1	D1	sand
D1T9cont	0.097506	1.261204	0.770316	0.285714	0.428571	cell	0	1	0	D1	sand
D1T9cont	0.408163	3.880832	0.34056	1.238095	1.190476	cell	0	0	1	D1	sand
D1T9cont	0.287982	2.87068	0.439143	1.095238	0.619048	cell	0	0	1	D1	sand
D1T9cont	0.433107	4.127098	0.319533	1.571429	0.952381	cell	0	0	1	D1	sand
D1T9cont	0.578231	5.269955	0.261636	0.619048	2.190476	cell	0	0	1	D1	sand
D1T9cont	0.648526	6.022287	0.224706	1.238095	2.428571	cell	0	0	1	D1	sand
D1T9cont	0.197279	2.046217	0.592089	0.333333	0.857143	cell	0	0	1	D1	sand
D1T9cont	0.553288	5.160769	0.261055	0.857143	2.190476	cell	0	0	1	D1	sand
D1T9cont	0.501134	4.592144	0.298629	2.047619	0.380952	cell	0	0	1	D1	sand
D1T9cont	0.675737	6.110347	0.227434	1.47619	2.380952	cell	0	0	1	D1	sand
D1T9cont	0.510204	4.796157	0.278719	0.761905	2.047619	cell	0	0	1	D1	sand
D1T9cont	0.219955	2.299251	0.522842	0.904762	0.52381	cell	0	0	1	D1	sand
D1T9cont	1.8322	15.285474	0.098543	1.714286	6.857143	cell	1	0	0	D1	sand
D1T9cont	0.648526	5.962123	0.229264	0.952381	2.52381	cell	0	0	1	D1	sand
D1T9cont	0.192744	2.025091	0.59061	0.714286	0.619048	cell	0	0	1	D1	sand
D1T9cont	1.405896	12.123473	0.120201	3.857143	3.571429	cell	0	0	1	D1	sand
D1T9cont	0.410431	3.883225	0.34203	1.52381	0.857143	cell	0	0	1	D1	sand
D1T9cont	0.179138	1.570027	0.913239	0.47619	0.47619	cell	0	1	0	D1	sand
D1T9cont	0.240363	2.447885	0.504075	0.619048	0.904762	cell	0	0	1	D1	sand
D1T9cont	0.632653	5.787576	0.237346	2.238095	1.380952	cell	0	0	1	D1	sand
D1T9cont	0.657596	5.947765	0.233594	1.761905	2	cell	0	0	1	D1	sand
D1T9cont	4.113379	33.811776	0.045214	9.904762	4.428571	cell	1	0	0	D1	sand
D1T9cont	0.385488	3.716268	0.350757	1.571429	0.52381	cell	0	0	1	D1	sand
D1T9cont	2.47619	21.065871	0.070119	9.095238	2.857143	cell	1	0	0	D1	sand
D1T9cont	0.451247	4.143027	0.330361	1.428571	1.333333	cell	0	0	1	D1	sand
D1T9cont	0.820862	6.942809	0.213998	0.380952	3.190476	cell	0	0	1	D1	sand
D1T9cont	0.45805	4.156975	0.333095	1.52381	1.238095	cell	0	0	1	D1	sand
D1T9cont	0.390023	3.634567	0.371018	1.380952	0.952381	cell	0	0	1	D1	sand
D1T9cont	0.097506	1.216969	0.827334	0.428571	0.333333	cell	0	1	0	D1	sand
D1T9cont	0.596372	5.469182	0.250543	1.809524	1.761905	cell	0	0	1	D1	sand
D1T9cont	0.142857	1.695552	0.624438	0.619048	0.333333	cell	0	0	1	D1	sand
D1T9cont	0.14966	1.676819	0.668872	0.428571	0.619048	cell	0	0	1	D1	sand
D1T9cont	0.437642	4.117936	0.324317	0.761905	1.666667	cell	0	0	1	D1	sand
D1T9cont	0.405896	3.834615	0.346881	1.666667	0.571429	cell	0	0	1	D1	sand
D1T9cont	0.510204	4.654702	0.295917	0.52381	2.047619	cell	0	0	1	D1	sand
D1T9cont	0.362812	3.548901	0.361996	0.666667	1.428571	cell	0	0	1	D1	sand
D1T9cont	0.487528	4.526373	0.299026	1.190476	1.714286	cell	0	0	1	D1	sand
D1T9cont	1.657596	14.12108	0.104461	4.190476	4.285714	cell	0	0	1	D1	sand
D1T9cont	0.38322	3.660068	0.359484	1	1.380952	cell	0	0	1	D1	sand
D1T9cont	0.85941	7.624995	0.185751	3.190476	1.333333	cell	0	0	1	D1	sand
D1T9cont	0.294785	2.900967	0.440179	1.190476	0.47619	cell	0	0	1	D1	sand
D1T9cont	0.294785	2.891395	0.443098	1.047619	0.809524	cell	0	0	1	D1	sand
D1T9cont	0.287982	2.861518	0.441959	1.190476	0.428571	cell	0	0	1	D1	sand
D1T9cont	0.693878	6.377738	0.214368	1.238095	2.571429	cell	0	0	1	D1	sand
D1T9cont	0.650794	5.917888	0.233518	2.333333	1.190476	cell	0	0	1	D1	sand
D1T9cont	0.174603	1.897583	0.609341	0.714286	0.380952	cell	0	0	1	D1	sand
D1T9cont	0.612245	5.585546	0.246606	1.238095	2.238095	cell	0	0	1	D1	sand
D1T9cont	0.662132	5.99241	0.231713	0.857143	2.571429	cell	0	0	1	D1	sand
D1T9cont	0.643991	3.558062	0.639238	0.952381	1.238095	cell	0	0	1	D1	sand
D1T9cont	0.621315	5.687552	0.241363	1.619048	2.047619	cell	0	0	1	D1	sand
D1T9cont	0.358277	3.474378	0.37297	1.333333	0.857143	cell	0	0	1	D1	sand
D1T9cont	0.698413	6.32236	0.219565	2.761905	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.147392	1.667658	0.665995	0.666667	0.285714	cell	0	0	1	D1	sand
D1T9cont	0.172336	1.858134	0.627236	0.761905	0.285714	cell	0	0	1	D1	sand
D1T9cont	0.213152	2.078898	0.619773	0.285714	0.809524	cell	0	0	1	D1	sand
D1T9cont	0.285714	2.859125	0.439213	1.142857	0.52381	cell	0	0	1	D1	sand
D1T9cont	1.455782	12.490888	0.117252	1.380952	5.380952	cell	0	0	1	D1	sand
D1T9cont	0.022676	0.582983	0.838416	0.142857	0.190476	cell	0	1	0	D1	sand
D1T9cont	0.394558	3.671623	0.367794	1.190476	1.238095	cell	0	0	1	D1	sand
D1T9cont	0.290249	2.828838	0.45579	0.619048	1.095238	cell	0	0	1	D1	sand
D1T9cont	1.390023	12.12149	0.118883	1.47619	4.761905	cell	0	0	1	D1	sand
D1T9cont	0.498866	4.56425	0.300923	2.047619	0.380952	cell	0	0	1	D1	sand
D1T9cont	0.482993	4.512425	0.298079	1.238095	1.666667	cell	0	0	1	D1	sand
D1T9cont	0.226757	2.299251	0.539012	0.857143	0.571429	cell	0	0	1	D1	sand
D1T9cont	0.585034	5.281098	0.263598	1.952381	1.47619	cell	0	0	1	D1	sand
D1T9cont	0.197279	2.102006	0.561077	0.380952	0.809524	cell	0	0	1	D1	sand
D1T9cont	0.62585	5.692749	0.242681	0.52381	2.47619	cell	0	0	1	D1	sand
D1T9cont	0.732426	6.457047	0.220753	2.809524	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.174603	1.858134	0.635489	0.285714	0.761905	cell	0	0	1	D1	sand
D1T9cont	0.142857	1.609476	0.693016	0.619048	0.380952	cell	0	0	1	D1	sand
D1T9cont	0.201814	2.515229	0.400873	0.619048	0.952381	cell	0	0	1	D1	sand
D1T9cont	0.15873	2.074112	0.463666	0.333333	0.857143	cell	0	0	1	D1	sand
D1T9cont	1.591837	13.583493	0.108414	5.095238	3.809524	cell	0	0	1	D1	sand
D1T9cont	0.038549	0.785013	0.786079	0.238095	0.238095	cell	0	1	0	D1	sand
D1T9cont	0.226757	2.253034	0.561353	0.285714	0.952381	cell	0	0	1	D1	sand
D1T9cont	0.62585	5.713465	0.240925	2.380952	0.761905	cell	0	0	1	D1	sand
D1T9cont	1.104308	9.821829	0.143852	2.619048	3.428571	cell	0	0	1	D1	sand
D1T9cont	0.641723	5.699107	0.248281	1.857143	1.857143	cell	0	0	1	D1	sand
D1T9cont	0.62585	5.734591	0.239153	2.428571	0.857143	cell	0	0	1	D1	sand
D1T9cont	0.190476	2.057772	0.56527	0.380952	0.857143	cell	0	0	1	D1	sand
D1T9cont	0.569161	5.212183	0.263273	2.285714	0.52381	cell	0	0	1	D1	sand
D1T9cont	0.580499	5.325744	0.25718800000000003	0.809524	2.285714	cell	0	0	1	D1	sand
D1T9cont	0.185941	2.023109	0.570882	0.238095	0.857143	cell	0	0	1	D1	sand
D1T9cont	0.290249	2.898574	0.434123	0.52381	1.190476	cell	0	0	1	D1	sand
D1T9cont	0.290249	2.865894	0.44408	0.714286	1.095238	cell	0	0	1	D1	sand
D1T9cont	0.60771	5.507059	0.251806	0.714286	2.380952	cell	0	0	1	D1	sand
D1T9cont	0.45805	4.285304	0.313444	1.857143	0.571429	cell	0	0	1	D1	sand
D1T9cont	0.501134	4.728814	0.281617	0.809524	1.952381	cell	0	0	1	D1	sand
D1T9cont	0.204082	1.886029	0.72097	0.333333	0.714286	cell	0	1	0	D1	sand
D1T9cont	0.804989	7.204594	0.194886	1.238095	3	cell	0	0	1	D1	sand
D1T9cont	0.358277	3.471985	0.373485	1	1.238095	cell	0	0	1	D1	sand
D1T9cont	0.743764	6.719242	0.207016	2	1.761905	cell	0	0	1	D1	sand
D1T9cont	0.124717	1.477182	0.718234	0.285714	0.571429	cell	0	1	0	D1	sand
D1T9cont	0.414966	3.901958	0.342497	1.619048	0.666667	cell	0	0	1	D1	sand
D1T9cont	0.120181	1.516631	0.65658	0.47619	0.428571	cell	0	0	1	D1	sand
D1T9cont	0.147392	1.667658	0.665995	0.285714	0.666667	cell	0	0	1	D1	sand
D1T9cont	1.054422	9.032851	0.162396	1.047619	4	cell	0	0	1	D1	sand
D1T9cont	0.22449	2.382935	0.496801	0.52381	0.904762	cell	0	0	1	D1	sand
D1T9cont	0.873016	7.706286	0.184732	2.142857	2.428571	cell	0	0	1	D1	sand
D1T9cont	0.312925	3.000581	0.436757	1.047619	0.857143	cell	0	0	1	D1	sand
D1T9cont	1.394558	12.025842	0.121176	4.952381	2.142857	cell	0	0	1	D1	sand
D1T9cont	0.195011	2.04861	0.583917	0.285714	0.857143	cell	0	0	1	D1	sand
D1T9cont	1.199546	8.31477	0.218035	1.809524	2.047619	cell	0	0	1	D1	sand
D1T9cont	0.62585	4.975079	0.317746	0.761905	2.095238	cell	0	0	1	D1	sand
D1T9cont	0.591837	4.731207	0.332252	1.857143	0.857143	cell	0	0	1	D1	sand
D1T9cont	0.537415	4.382524	0.351618	1.047619	1.666667	cell	0	0	1	D1	sand
D1T9cont	0.605442	4.793764	0.331077	1.904762	0.904762	cell	0	0	1	D1	sand
D1T9cont	0.192744	1.844187	0.712165	0.761905	0.285714	cell	0	1	0	D1	sand
D1T9cont	0.485261	3.985232	0.383953	1.095238	1.47619	cell	0	0	1	D1	sand
D1T9cont	0.249433	2.313198	0.585785	0.571429	0.857143	cell	0	0	1	D1	sand
D1T9cont	0.31746	2.854339	0.489653	1.095238	0.666667	cell	0	0	1	D1	sand
D1T9cont	0.417234	3.470003	0.435441	0.47619	1.47619	cell	0	0	1	D1	sand
D1T9cont	1.068027	8.173315	0.200907	1.761905	2.190476	cell	0	0	1	D1	sand
D1T9cont	0.37415	3.175127	0.466373	0.428571	1.333333	cell	0	0	1	D1	sand
D1T9cont	0.485261	3.931835	0.394452	1.095238	1.428571	cell	0	0	1	D1	sand
D1T9cont	0.505669	4.111168	0.375964	0.47619	1.761905	cell	0	0	1	D1	sand
D1T9cont	0.671202	5.208969	0.310856	1.619048	1.857143	cell	0	0	1	D1	sand
D1T9cont	0.537415	4.341093	0.358362	0.571429	1.857143	cell	0	0	1	D1	sand
D1T9cont	0.31746	2.74994	0.527537	0.857143	0.761905	cell	0	0	1	D1	sand
D1T9cont	0.376417	2.931255	0.550519	0.333333	1.285714	cell	0	0	1	D1	sand
D1T9cont	0.417234	3.504666	0.42687	1.333333	0.809524	cell	0	0	1	D1	sand
D1T9cont	0.396825	2.88702	0.598287	1.142857	0.52381	cell	0	0	1	D1	sand
D1T9cont	0.37415	3.249239	0.44534	0.714286	1.238095	cell	0	0	1	D1	sand
D1T9cont	0.575964	4.563428	0.347554	1.380952	1.619048	cell	0	0	1	D1	sand
D1T9cont	0.659864	5.191057	0.307718	1.142857	1.809524	cell	0	0	1	D1	sand
D1T9cont	0.349206	3.014528	0.482896	0.904762	1	cell	0	0	1	D1	sand
D1T9cont	0.600907	4.819266	0.325129	1.047619	1.857143	cell	0	0	1	D1	sand
D1T9cont	0.54195	4.308002	0.366959	1.285714	1.52381	cell	0	0	1	D1	sand
D1T9cont	0.442177	3.611458	0.426031	1.190476	0.761905	cell	0	0	1	D1	sand
D1T9cont	0.548753	4.996205	0.276252	2.238095	0.380952	cell	0	0	1	D1	sand
D1T9cont	1.086168	9.640925	0.146848	1.714286	4.047619	cell	0	0	1	D1	sand
D1T9cont	0.480726	3.903941	0.39637	1.095238	1.428571	cell	0	0	1	D1	sand
D1T9cont	0.435374	3.39548	0.474537	0.761905	1.285714	cell	0	0	1	D1	sand
D1T9cont	0.743764	5.265169	0.337148	1.52381	1.666667	cell	0	0	1	D1	sand
D1T9cont	0.505669	3.79038	0.442294	0.809524	1.47619	cell	0	0	1	D1	sand
D1T9cont	0.265306	2.057772	0.787341	0.761905	0.47619	cell	0	1	0	D1	sand
D1T9cont	0.569161	4.624414	0.33445	2	0.571429	cell	0	0	1	D1	sand
D1T9cont	0.503401	4.622021	0.296115	0.761905	1.904762	cell	0	0	1	D1	sand
D1T9cont	0.430839	4.036235	0.332332	1.190476	1.47619	cell	0	0	1	D1	sand
D1T9cont	0.201814	1.881243	0.716591	0.47619	0.666667	cell	0	1	0	D1	sand
D1T9cont	0.455782	3.567223	0.450098	1.333333	0.952381	cell	0	0	1	D1	sand
D1T9cont	0.664399	5.281098	0.299358	1.571429	1.857143	cell	0	0	1	D1	sand
D1T9cont	0.417234	3.470003	0.435441	0.47619	1.428571	cell	0	0	1	D1	sand
D1T9cont	0.38322	3.174717	0.477802	1	1.047619	cell	0	0	1	D1	sand
D1T9cont	0.514739	4.192048	0.368082	1.619048	1	cell	0	0	1	D1	sand
D1T9cont	0.634921	5.035244	0.314694	1.809524	1.095238	cell	0	0	1	D1	sand
D1T9cont	1.492063	11.087819	0.152512	2.095238	4.571429	cell	0	0	1	D1	sand
D1T9cont	0.35374100000000003	3.086657	0.466572	0.666667	1.190476	cell	0	0	1	D1	sand
D1T9cont	0.460317	3.553687	0.458046	0.428571	1.52381	cell	0	0	1	D1	sand
D1T9cont	0.310658	2.592144	0.580997	1.095238	0.333333	cell	0	0	1	D1	sand
D1T9cont	0.650794	4.765459	0.360117	1.47619	1.666667	cell	0	0	1	D1	sand
D1T9cont	0.539683	4.041021	0.415304	1.285714	1.285714	cell	0	0	1	D1	sand
D1T9cont	0.380952	3.08905	0.501684	0.571429	1.190476	cell	0	0	1	D1	sand
D1T9cont	0.460317	3.521006	0.466588	0.904762	0.904762	cell	0	0	1	D1	sand
D1T9cont	0.678005	5.130482	0.323688	1.380952	1.714286	cell	0	0	1	D1	sand
D1T9cont	0.306122	2.571018	0.581962	0.619048	0.952381	cell	0	0	1	D1	sand
D1T9cont	0.439909	3.284313	0.512488	1.428571	0.380952	cell	0	0	1	D1	sand
D1T9cont	0.319728	2.803336	0.511258	1.142857	0.52381	cell	0	0	1	D1	sand
D1T9cont	0.512472	4.173725	0.369685	1.714286	0.666667	cell	0	0	1	D1	sand
D1T9cont	0.253968	2.366595	0.569825	0.571429	0.904762	cell	0	0	1	D1	sand
D1T9cont	0.480726	3.780808	0.422608	1.142857	1.333333	cell	0	0	1	D1	sand
D1T9cont	0.473923	4.008751	0.370595	0.809524	1.571429	cell	0	0	1	D1	sand
D1T9cont	0.752834	3.767271	0.666585	1.47619	0.714286	cell	0	0	1	D1	sand
D1T9cont	0.260771	2.422384	0.558449	0.571429	0.904762	cell	0	0	1	D1	sand
D1T9cont	0.247166	2.255016	0.610799	0.714286	0.761905	cell	0	0	1	D1	sand
D1T9cont	0.35374100000000003	3.021707	0.486846	0.52381	1.238095	cell	0	0	1	D1	sand
D1T9cont	0.385488	2.826445	0.606372	0.857143	0.904762	cell	0	0	1	D1	sand
D1T9cont	0.319728	2.851946	0.493978	0.761905	1.047619	cell	0	0	1	D1	sand
D1T9cont	0.408163	3.462824	0.427743	1.142857	1	cell	0	0	1	D1	sand
D1T9cont	0.287982	2.617646	0.528145	0.428571	1.047619	cell	0	0	1	D1	sand
