Sequence_ID	biosample_accession
76cb01bbe576885bdd97c8b80944d1be	SAMN12684819
76d1031f031d1974f6eab39c6f6eee14	SAMN12684770
76f93d953669077c2e89e2a50b65599b	SAMN12684770
7727eedee89f73ebb5c731edde5b2840	SAMN12684770
7747b9aca087113a417379552aafe0cc	SAMN12684819
77676c4b97ae618b77c8ca5c2899a4fe	SAMN12684770
77752a425820679e640f4570c4d5088c	SAMN12684770
77b150b9d566b41a1c4bd029f8bdc13c	SAMN12684770
77b5bab93450a8b7064432787dd39364	SAMN12684770
77ce002e89da507969dc54d93c0f87a5	SAMN12684770
77f4021ab9474ff5083fe531d4bc615a	SAMN12684770
780efd5814eb490bc188e70af216e547	SAMN12684770
7818eed42a64da52e65cbc90d51099f9	SAMN12684770
78194141ac304c2249f6bce2afcabd94	SAMN12684770
7853504b39a72187c4c69e10e9b23ce7	SAMN12684770
787e44fa6433b1d5d9792075a474a667	SAMN12684770
7895286e9551ec5df7c0866c01f9ef61	SAMN12684770
78a059652b79a2a43e60101113b6a830	SAMN12684770
78aaeefaedbd9218a7becc208b27673f	SAMN12684770
78acef8876641b57683478ecedb7fb8d	SAMN12684819
78be2b8862bd214e3201cce2a74c5a03	SAMN12684770
78cacf71dcb4e27fbbdf5a8f6791f475	SAMN12684770
78ccab5cb24cbe36f4e5cc2cc564ad28	SAMN12684819
78e16002dc89d71850723eccaf38903b	SAMN12684770
7900abd104831536a3f61b1da135686b	SAMN12684819
79095a7681956e23dc1c26d81180969e	SAMN12684770
791961662f34b09b822dc170282134f8	SAMN12684770
7921190178ab82e4a23b911db90bac55	SAMN12684770
7928d172dbe686193798dedb07360fd0	SAMN12684770
7933e60ddec75e33ff0734045e8bc745	SAMN12684770
79469fb585fb0db0189831627b149dc2	SAMN12684770
7950d6f20089dfd657762e37838e7528	SAMN12684770
79526aed25e274ad41a9e47905cf70a7	SAMN12684770
7961ae6feb9915fbe30b6fcac1d982fc	SAMN12684770
796eb99de3e4473c603865716b93a5c8	SAMN12684770
7989614e01c0db7fa8ecc843a30eed6f	SAMN12684770
799827679278b6d06e85bebc9854bbce	SAMN12684770
79d0e860487ad8515d5bb9c0a4158bae	SAMN12684819
79d56e2388b72fb8a7cc7782aae0d14a	SAMN12684770
7a05d3a46a9aea09c54d7368874fd53a	SAMN12684819
7a23210ce8a0fdf36e3e031946304bd4	SAMN12684819
7a533c42257f974e24b23536e22f4632	SAMN12684770
7a559e7e7ef7da5f314f5b367fb18789	SAMN12684770
7a708e27abdfe2ef13b7b5b40eb8e5c8	SAMN12684770
7aa719c73ffb2cdf0a28ee0dddd638f1	SAMN12684819
7aae67a0b1e2c69029ecfea567cdc97e	SAMN12684770
7abb6931925b12cce13af6f7b4d41a05	SAMN12684770
7abd35badce5f444e38ad599167e1c56	SAMN12684770
7ae475263045ffb3f4db360635c9e734	SAMN12684770
7afdcf50bf1b055f29cdcadccd212cc0	SAMN12684770
7b02025850c33f60d2c659fc112afa7d	SAMN12684770
7b11aeac3419f73d0dbc055624972eee	SAMN12684770
7b3bad3ffef8e2d2af27add895805fe2	SAMN12684819
7b5c39ae06b934844f3b7a37779bc0a9	SAMN12684819
7b5ce84507250ffa085c50fe48384658	SAMN12684770
7b82ff6d179b6e9e7bfb4f2dfc0b5a6e	SAMN12684770
7b8a30afa6a01e7302706f1372f745b1	SAMN12684770
7b97c2fb1b5492010ac0f96a677d046b	SAMN12684819
7bafc13e28c90d5d8e7976d5b191f479	SAMN12684770
7bb175284c4ac5e2cd6839e80e4c19f8	SAMN12684819
7bb62c98881f8b2286f6ad828c3032d1	SAMN12684770
7bc0d0579f243be2d4db69732b9a0a69	SAMN12684819
7be1c523ac63cd120631170d1597cff6	SAMN12684770
7bf7d9cf4ca1b8b3ceb45cd17d592cc2	SAMN12684770
7c1a1bf1c75cbb943d349e63a775cafb	SAMN12684819
7c1a6c33e174dd939aac1589629a38d3	SAMN12684770
7c1bd0dfe6360aa6dee9057fc12f3b0f	SAMN12684819
7c7b50106feec7a254560ee1deefcd2c	SAMN12684770
7cbea96f2bcf923044662ce7bc9d454d	SAMN12684770
7cfbf7d76c8c74abb7be7be6662fd3e2	SAMN12684819
7d144858326bc76ebfabedc55c06c0dd	SAMN12684770
7d235619356a8c6c7c90e42876e055d1	SAMN12684819
7d324f1d3d5bc85ba16d886b0d80e964	SAMN12684770
7d33ec6964f669080e9c194dc77e6ab7	SAMN12684770
7d5435596cc465426044510b16372549	SAMN12684770
7d6145da5d29fc87b9a1deaf6f0c6774	SAMN12684770
7d7f163e8f1cc4c9db398b716c737c85	SAMN12684770
7d8168498f665bc45b4994a3bb767fed	SAMN12684770
7d975fd604d14451a3e7629e8e1c51ca	SAMN12684770
7d9e60bab4394220ea1b3fa7c915ee5e	SAMN12684770
7dc47a42038ec71b517f18f04f055a3b	SAMN12684819
7dd07e7535285c2595a69538878226a6	SAMN12684770
7de0e19eca884724e4919eba81a6dae6	SAMN12684770
7de6df078ffbfeb9029c8dc92d3bed5e	SAMN12684819
7df80897e9848977ce13ffaf49e4c171	SAMN12684770
7dfd8322b54a5d6809738c2f08638211	SAMN12684770
7e01311be0ca12682decf68222789d98	SAMN12684819
7e05bc0013ef55215eca10eafb949861	SAMN12684819
7e08d1969c8ead4f3e2e1189736d4588	SAMN12684770
7e25f9f3d49b57ff32106dfb1181ea6a	SAMN12684770
7e466fac98eb8daa27df0015ec87b0b3	SAMN12684770
7e9c235f39935ec8515c487b9cf0bf28	SAMN12684770
7ee5eab5278c191cfe0dcf1340c51827	SAMN12684770
7ef4f0d0fc04356c959e06e70649f0ab	SAMN12684770
7f1e530bfb0c18bb8bc27c24d5d510ad	SAMN12684770
7f3a4e2419561d6735da80c10e3e1847	SAMN12684770
7f45ae2b786cc97823b780985c8b5c69	SAMN12684770
7f578bc5d1d9236ea1a4d0b0d7684001	SAMN12684819
7f75b450cdd4f7c07b881f21e3c1d9e3	SAMN12684770
7f9e93915aa0035959c81d37db866748	SAMN12684770
7fae5e50960f77a6cc34b85e4b26c7e0	SAMN12684819
7fb2a9a4e58f51cd4c66095e5fbaf108	SAMN12684770
7fcb49af757f0e8c6ea4cc516299dd41	SAMN12684770
800fd67de5b6d53bf1ebb30b3dd46d1e	SAMN12684770
8016cb2fca0a10e2b421c9d7c13d039a	SAMN12684770
801d514d4525c73112e426e6e9449940	SAMN12684770
801e563f3b5d35b3017bdd8a2c24c4d2	SAMN12684819
802966c8f5251615c59cbb07f1cfc108	SAMN12684819
8045b674ebc2c8c3b795b7e70892c18b	SAMN12684819
8059e7d6efc54cb901d4ee218d1f27cd	SAMN12684770
8071796f11b4a72b07333d798d51b1cb	SAMN12684819
8074a8e87e128940cd1241eace2c7f71	SAMN12684770
8083484c01df0fa74bdd32994f565304	SAMN12684770
808b38703653099822e0388fabff5fa1	SAMN12684819
80ac26d4aa980b4d795690c4a1f87ded	SAMN12684770
80b589da155bc089ffe85a5e5777db0e	SAMN12684770
80ca89ff3a8dfedf11e17282de52431a	SAMN12684770
811770ff770697eb9b93ae1cf937489e	SAMN12684819
8139d614a1845d34472a26b343ea9bc2	SAMN12684770
8156d20834ba33b6916f4588bb49b283	SAMN12684770
8172ffef07775b70ab17733a6390af7b	SAMN12684770
8177dfde24cace881426a0a84c84471a	SAMN12684770
81a5a038822af42c6e5006c741333e37	SAMN12684770
81aa62f8d882fc8b4acd57fd31e5044a	SAMN12684819
81ab859f87d26095c1fb51d9c72faa9b	SAMN12684770
81cb6842b4f690473b656dae8aac505e	SAMN12684770
81d214b4db209e9bb3f8ff286cc72654	SAMN12684819
81d2a0fc0c4e47a208b7e26514802cee	SAMN12684770
81edeb76c8bba4890824e498c52ff92d	SAMN12684770
8222998a4a4fffdeb0e1b26822fd528a	SAMN12684770
82434e2a561a9cc8565811df6eb28e93	SAMN12684770
8274af9bed90295171c08bff581ac8b4	SAMN12684770
8292c792c3d223b0b8a4bd170c73a0c1	SAMN12684819
829a44c262a31a0a164d329a87f55d76	SAMN12684819
82e45283cda0ec6bfee78c57d15545be	SAMN12684819
82ec00a16d4a1e54da59f6352739f45c	SAMN12684819
83215557a3f3a14f6866cb043224de10	SAMN12684770
832a248b5b3f3da0e535546edc5a2385	SAMN12684770
833e766052b324429271a852b51542d1	SAMN12684819
8388c2f8febbf025299127d870a260c5	SAMN12684819
8391a98d38ed16a33cb213fc4faded1f	SAMN12684819
8391e7aa1e89834c622124d1f76310ee	SAMN12684770
8394f211d9ceae544b4dea9e431e5217	SAMN12684770
83a0f96a7ee1161955bde6aba1bb83a7	SAMN12684819
83a6b29d782a217efe8a1e8985b4d3a3	SAMN12684819
83aa5e98828d062b90707518f063f1c0	SAMN12684770
83b7533a7eedd738ef3db22130ca081c	SAMN12684770
83e9bcbad9e6eb7a05b501d023854069	SAMN12684770
83ea6d7443b4bd53cf8c95c5036d5194	SAMN12684819
83eb63a379bad87e6cba5260c4eb6764	SAMN12684770
83f3db21a3262ce1dd642f89852ec026	SAMN12684770
83f8ede0e2456cdf7187771cf0370130	SAMN12684770
8404a2abdd958c3b2cb99b9ca0c698e7	SAMN12684770
84410ce15e2f1229c1f03cf2a7d1d673	SAMN12684819
8461b2ff1729af5c96264a2168de4e63	SAMN12684770
848e365b5ea417ee745a78f43185eda1	SAMN12684819
8492c0db1380c804f83c282775dcfe29	SAMN12684770
849373459738e6616deb5ceb977570f3	SAMN12684770
84a7d60427eaf961269027eb84f232fb	SAMN12684770
84a7e0e72af815c5dd47f5b8f3567671	SAMN12684770
84b025324c556ea0cf4a12459af3e6a9	SAMN12684770
84b66e204aa91ba52bcfba1b9f0583d1	SAMN12684770
84cb7932f3f3ce7499ed8583792259b5	SAMN12684770
8522c9c5a84826811a059d20a0b070f7	SAMN12684770
8530388d7dd2de0a62716ac42ba17b9c	SAMN12684770
854875e5d0e79b5b92763cb2467d5b21	SAMN12684770
8551441144600be08842bd08bd716ace	SAMN12684770
855c186f898f69d954cf99cd61a5b5a0	SAMN12684770
859de6dbc361df1b90c7572e64187f04	SAMN12684770
85a183ebd3e83dddee11a5670cfe1d60	SAMN12684819
85cb56461fe67e0fdd21f761d42397e4	SAMN12684770
85dd4408ab018005cfbf8a657dfe5f8e	SAMN12684770
85fe9d2ca787cf06cb72ee066f25b847	SAMN12684770
86317c1ee05a6bc3d8a86ee86a84c0e7	SAMN12684770
865acd8d46b766c86bf9a1557a417870	SAMN12684770
866ba6ca0ecca56c9661326161af4d4b	SAMN12684819
867ec91948ed203837415c892fc2922e	SAMN12684770
868b95688af8da1de78d1097b69f6443	SAMN12684770
869f33448e126c6cd5f0da5e665a53f8	SAMN12684819
86c5d7ef1e4fc7075277caab67b27a98	SAMN12684819
86d906ef5e2f86952178c5b45c45508e	SAMN12684770
8702f4ef5b8c5cf9cdb19ad2008ffb2d	SAMN12684770
8710f0d987e9864bbf84a977558ffe7a	SAMN12684770
8727401779a5a910b98082e76efb2f44	SAMN12684770
8728f8cf5c61e448e28a1dffc3e1ac29	SAMN12684770
872a86004fdf29e9fbead41b646e273e	SAMN12684770
873fd5c6a5c68c0ccd4f432d476b0a31	SAMN12684770
876e4996bf36c9cb9df619d29e6eb13f	SAMN12684770
87a283e83849a8840aac8d0dfb5ceeb1	SAMN12684819
87d5ab318bf5eb2f0cd2c02c9433a78e	SAMN12684819
87f06d216de1137bb090e90a8d305e6c	SAMN12684770
8823050ec4aff58bef302b113b47a365	SAMN12684770
882a308d2edcb37d6bae16f21fe1f74f	SAMN12684770
882c8043617aa3844e1e1743c7e6bc81	SAMN12684819
8836e8c614a86bdcf835fc76065d7c98	SAMN12684770
883a2321134db00e12cce8854c8cc600	SAMN12684770
885cc05e99a45cfa9d6fc60977b1aba9	SAMN12684770
885e98ef46ea842985b8031054b3df94	SAMN12684819
8868ff197afbfdf0af4da385a035691d	SAMN12684819
88a8cfa0a33c2c4e5a20c67b34283c10	SAMN12684819
88b510e260fc16d6f55015a77fc905c3	SAMN12684770
88d6a7733ed52d95f27279ad2b5d6db5	SAMN12684819
88f26252d6f9d2dbdb611466dbe5b6de	SAMN12684770
894a6701734b9e4441f60c2ba16b5a3d	SAMN12684770
89584bdf95c82e8e2b4c55c601fd5b41	SAMN12684819
8963db16f7433699cb2aba106e55a68b	SAMN12684770
8969b4893398b080e945d47fdc7dcea9	SAMN12684770
897ccb5d2cf092c74b5273ce93973efd	SAMN12684770
897d21cf638848f3481ba2413747c7a9	SAMN12684770
8997f2b463b8e03d5b79172043c46c2e	SAMN12684770
89b3cf8f700e9aa8f5e68c65e4b88166	SAMN12684819
8a46948c9f034fb40d22c82f020211f7	SAMN12684819
8a469973929a7286289f15beeed12606	SAMN12684770
8a4f686ccb6bb304098ae965319dea71	SAMN12684770
8a8500a7b14a8e7acbc1105db29568c0	SAMN12684770
8a867da6930bf865fea3d8cd96fdb96b	SAMN12684770
8ad76d9ecad7e1212b58286486b7b635	SAMN12684770
8ad93275f02c5ff148dee83821c9b575	SAMN12684770
8adbfba783cb12bdc68a9ea76b8ccc02	SAMN12684770
8aedef666144b0eab19a9bf3eda4b3d1	SAMN12684770
8b54b7c3acbc1836a0e9fce74472c0a9	SAMN12684819
8b6d3007cb6d06664e718831601dcb4a	SAMN12684770
8b7345cca8ac4477be5a1e63056d7794	SAMN12684770
8b73edbdea68b8675c54291694ef076d	SAMN12684770
8b862a20c2b70beb6224ea34f8f1a149	SAMN12684819
8bd224fd9532304bc82437d84dacf3a0	SAMN12684770
8bd790d94c8109baeadbf9efa5e06d8f	SAMN12684819
8bec6af3c1c020b959da0253e6a8bfe8	SAMN12684819
8bee2cffd5c34fe28426671013f7b68c	SAMN12684770
8bf4b033fc8f3fa6daa8dd9d6ce6e435	SAMN12684770
8c06cdf26cbdbd29ebd929b247f7f6a7	SAMN12684770
8c16150622740adf2904102277d747a0	SAMN12684770
8c311fb8d9b74e20d806f212ce3185c8	SAMN12684770
8c3ffbfa4eaed42fa4ea02846b1a7c8d	SAMN12684770
8c4fb0a36d893385fe2952013a064700	SAMN12684770
8c66a4010b533a0bbda3ab5a3ca59be6	SAMN12684770
8c6b60cab895adcba9cf9c3a4667baf9	SAMN12684770
8caf6ac48cb8ae4e74da0c5c62f0ba58	SAMN12684770
8cbeee4c9a8ba9034e69df01872cc82a	SAMN12684770
8cc55f7542246fea06fc1ce864ce0fb2	SAMN12684819
8d23bc26edb4c7748bafd4439ffc75c9	SAMN12684770
8d43f7b88530f4b2b4447b749ec3cfa8	SAMN12684770
8d5044521bb75483441d46f85d9f6566	SAMN12684819
8d55349e1e45fcbe7e5023bc1ca12c78	SAMN12684770
8d64dbe8c30ecdd11f812085a0931d8a	SAMN12684770
8d6ad57cfe9a94d9b9254b214fa785a5	SAMN12684819
8d81c0b916e2190b9e044d1737cdaecf	SAMN12684819
8d88625feb931b8bc788fa9cfb92af2d	SAMN12684819
8d8df671f19aad502fe18b652241ac68	SAMN12684770
8da5b35587a7b65395a0d8e9cbaa2d5c	SAMN12684770
8dae83745c2fef01a74c3650442dffe5	SAMN12684770
8dc4520cb0b6df47a8b7d0832a252cb0	SAMN12684770
8e078a85a936a80cb52ec3cbc06cf6f9	SAMN12684770
8e179c670829b3ab5a456e375d9c29b4	SAMN12684819
8e1f0026bed208842f7ccf6b2292701a	SAMN12684770
8e2b602662a26312519af04951d0a436	SAMN12684770
8e383ba33570371e888e83717cd6112a	SAMN12684770
8ece6fe8d15c7b05ac8e027161ed98c1	SAMN12684770
8ee882dd9996ad5d3b7ffe62c406675b	SAMN12684819
8ef17113e045644ac4bd1daf9102966c	SAMN12684770
8f07691aea8b1ddcf46fb182d474fe1a	SAMN12684770
8f0916bbc9b17266e25d2e1e328f8ad7	SAMN12684770
8f0de0de2b301d42beb5573d382b3651	SAMN12684770
8f1693c92db65d05e60576066f5915b3	SAMN12684819
8f255504d3f2b7080246f41b5092ae39	SAMN12684819
8f7028db6cfbd992f1518703bcdaaf86	SAMN12684770
8f723644cf1d11ef21bacf427405d6e4	SAMN12684770
8f7ca35d8cc718c70a8d8c62145cb430	SAMN12684819
8f7dc9fea953f6ea9714b2595d2c764a	SAMN12684770
8f845196b1ce4a96757d55019148f4dc	SAMN12684819
8f8b9db299b2c10374a85b79df13a66f	SAMN12684770
8f8c9de3e2f22cc873e4899cebf039e6	SAMN12684770
8f8ca1c7cfb7a923de847bb8a9e39f7b	SAMN12684770
8f8e98da65877f7d701381f4fd9f2e42	SAMN12684770
8fa5e5a1282dad0222e7156de0250d5c	SAMN12684770
8facb3d11c84a8b31b8401d7f5cb6273	SAMN12684819
8fcaa1cef2d1449c03c0b148fd9dccc4	SAMN12684770
9011c187e9e6eb0a87d5d4f37b62dc6e	SAMN12684770
90254871f2442bf02c2c0575f3dbedaf	SAMN12684819
90307e176c679a6a29311738adcf002f	SAMN12684770
90448d4c08d766fa0e3bb3d92a5227f0	SAMN12684770
90582d6290c62d42021967a36ed0e93c	SAMN12684770
9060fdf4b5bf3a385c861d7ed4bae82f	SAMN12684770
90a47f7d505e461ddcea61bb940d925c	SAMN12684770
90c948dff2fac59ff0ea95c7e0821bba	SAMN12684770
90caf5b734e00835e1f9ed14e3b34adf	SAMN12684770
90cf792edc7a080b148436777c04ce17	SAMN12684770
90d813f0cf5d23163fedc026f26be168	SAMN12684770
90df2c599c67d87ceda6e9f9b8f91e74	SAMN12684770
90f171456cba3bd320039c118e68b527	SAMN12684770
90f865919d208572b617fbe2b5d412f8	SAMN12684819
910944a46edffe8ce325a0dbe611d58b	SAMN12684770
910aa42bc3d6cf98eac099e4fd8ef6b2	SAMN12684770
911de93ac569550c3d8833ce841b562d	SAMN12684770
913203c702c7c771bb03e183aa542664	SAMN12684770
9149e5c4efcc2c1ab1bd0614de357532	SAMN12684770
914af5d1e82ecc5ea161122e9204e4bb	SAMN12684770
915b409f410eae4fe2985eeda6f1cbec	SAMN12684770
918915559968b8f1b34030fc61686f5e	SAMN12684770
9190af24c78ddc492d1709a565355978	SAMN12684770
9199c84357027f7d8ad3acd8ea1d4735	SAMN12684770
91cd9e8ead080413016889299fa0e254	SAMN12684770
91f0b42974cc541f60e079115ea3e7f0	SAMN12684770
91f81587b5f0243f85969d14978e709d	SAMN12684770
91ffc28de2eb208274e4f89e91321032	SAMN12684770
9253f62a0323823368fcc48aca41f642	SAMN12684770
9260aee09e24371d7b346363620ecca6	SAMN12684770
9272692a5dc24367f1dc0455c91bb1d5	SAMN12684770
929aea2f0732986a67810cded865c467	SAMN12684770
929b1499053363878b9e3d307401742f	SAMN12684770
92a640e5a37bad1863ac985909e49008	SAMN12684770
92d691f1660db91e374f31c9acece416	SAMN12684770
92eae4e86267b25b93eec699441d1742	SAMN12684770
92f0662bee0cabe41eaff613b2b5773f	SAMN12684770
92f2dc803b2dc92fefb70aad9df98178	SAMN12684770
93200ba875111e33eeb08da87ea26e92	SAMN12684770
93372bc0c531aff34d605cc2ac02e9e2	SAMN12684770
933c9027892615cea46005429c1decdc	SAMN12684770
934651f0c0a3eee29d4304767fdafbe2	SAMN12684770
9350b5ab91eb400bee7048412d2741fa	SAMN12684770
93696ca135c4a6c4ed458863f7ca37d4	SAMN12684770
93796582a97e6053f4408757f9271c55	SAMN12684770
9389d6d51378ddd5ba3229c163e388ed	SAMN12684770
9391c6bc916574313b2f7dba40063ab4	SAMN12684770
9395e309d8d20d6450d43153c21e852e	SAMN12684819
93a33242fb79b89d4063e453788bbea2	SAMN12684770
93a707a835df3ece369482c5e1dac1c0	SAMN12684770
93b071a3801e3a66c27e0914fb2c4833	SAMN12684770
93ce0005cd91324645e7319b81f406a9	SAMN12684770
93e22325f621f28fc31224968a63a70d	SAMN12684819
940500e7db3394a2ab690c9062fccc26	SAMN12684770
941c96bd021b003caf8eaaa66e115952	SAMN12684770
9426b39f4d81592005d899071af80e66	SAMN12684770
94305e74f4ec7ef19f350c1f784e2677	SAMN12684770
94406ba5a889caaf74877373c6ddd4e0	SAMN12684819
944d8d2f981acda51d1d61abc2747762	SAMN12684819
94655da1c61d782e688a8d122b98f7d5	SAMN12684819
946f6d731ae6ede436fd051c70a29452	SAMN12684770
947233c86d287821ee3e6e46a2986f0b	SAMN12684819
947f633c5d19a6cfbe6ce385a843ccfc	SAMN12684770
94c927ad4fb520bd4aae47df01379c2b	SAMN12684770
94eead2d321a08155a205e984f016f61	SAMN12684770
94f1359e2619dd121a4ed549f34b829a	SAMN12684770
95015e8efc1197b37cdbac08ce2bbcf1	SAMN12684770
951676d8bb7257069bdb09332267cb73	SAMN12684770
9526ad47feb3335f007c2bf15da3d352	SAMN12684770
953d91897f38bd06b20f826e8ead693d	SAMN12684770
95819b5ab0d6eea71b5d5a88e8cac7a8	SAMN12684770
9587b15b8de4ba8331cc0bcd474e06e1	SAMN12684770
9588a20bca4d23cf67899c6ae29a1a33	SAMN12684770
9589ec853a3b9b368908ee496744174b	SAMN12684770
9594c0dc7ed182933cf60dde570390ee	SAMN12684770
95991289c3355627045fbbf307ad38c4	SAMN12684770
95b2ca5a456199b10efa1875816b3fd8	SAMN12684770
95fc53583c651c761e8a232c62ffb865	SAMN12684770
9640d1b4c0768d5df5cdaf5d99865da5	SAMN12684819
966f7df91dcb7e6594f8dcb6e3314a4c	SAMN12684770
96a7844ccbabdcdd0404f2082e5b96c3	SAMN12684770
96c5877f7b4fef0d30c952909b51543a	SAMN12684770
96ee30176c02d8ea29d9d4a1c08a4b83	SAMN12684770
97062d89260cbbb085b49d7a5cacda9e	SAMN12684770
971acef55c7da0bec73aca324fbd1d21	SAMN12684770
975b9ce80c16ff8425906daa51e4cb1b	SAMN12684770
9798cc2ddf1165315dd00d5cbd00a498	SAMN12684770
97affc1a36b212bc9f6aa97f29cc5397	SAMN12684819
97beafbdbe2a2bd12f9cc7920904e307	SAMN12684819
97c4e5a99e926ac46896e7efd20abfe6	SAMN12684770
97d3fffbec4f6ec30009870fbf632bf1	SAMN12684819
97f46253969042052f809a7667c8db7b	SAMN12684770
98159dce664fb0a649dc94eaf762d1d3	SAMN12684819
9860f6f2649f27c9e09e2acc2d2aa06d	SAMN12684770
987d8d57d841f3a9e01cb244a021c2e8	SAMN12684770
98caa248a3fd6858d83f24313a73d60f	SAMN12684770
98e04436a67c3fd8d7f4a39bb4ceeb01	SAMN12684819
98ecae9763dca0c3890eae9a71d5a767	SAMN12684770
9903df282561eb0a0a3b2c9b94aaccd3	SAMN12684770
990a0fd0364d195d2c436563a5287fea	SAMN12684819
99101fc4ed81f58a5755e4db71904b18	SAMN12684770
99130b19258a6b7b772f5db2401ae282	SAMN12684770
993669ff06cd46ae1639ec86ed492847	SAMN12684770
99493dd3559af7551341950341639393	SAMN12684819
995e00580c4da2528e3f83e57893347c	SAMN12684819
995e2c5b16500ef7f7004127c7635e5c	SAMN12684770
997519d37052e9bc54a6c84199eb70d7	SAMN12684770
99cc467b451457ce0203c279a2c92b0c	SAMN12684819
9a07efd81a7ac616f02adfe7794aaed4	SAMN12684770
9a0aef190750f66c6219eea0ce4315ef	SAMN12684770
9a137a6f4fe29138a09b56bea0820318	SAMN12684819
9a1dfb6d5a0b25fa1b8dc25c264f1726	SAMN12684770
9a2489b68ab981ef24b116675df872a0	SAMN12684770
9a52df9e11fc353cb271911d41715f8b	SAMN12684770
9a5f98522087b2c8f4723a4ba33cde40	SAMN12684819
9a609c3de5318c21a9e664dc2d16c68d	SAMN12684770
9a78c5a2d2af37d1eded09cd2ad5c1ab	SAMN12684770
9aa31faf69109c4d541a1113f7810983	SAMN12684770
9aa3a3aae32752a7e6a2b9a869db9241	SAMN12684819
9aa90d1d4c23e20993927b2e84bb3fb8	SAMN12684819
9ab5ce3a3d5827b1bb00ead8143f5f24	SAMN12684770
9b0526abec17f19eb66f4e72cd475328	SAMN12684819
9b15a65feb592f2d3b124515c56708fb	SAMN12684819
9b2bbc2799771f152e14f3086aba1a24	SAMN12684819
9b31352e3dd6381554733e97d1cb7d73	SAMN12684770
9bda0906f54903ab5cfbd1d7e803e909	SAMN12684770
9bf7a6389426126fe881f6782ce2ce9a	SAMN12684770
9c1f5aaf8f7ac3f1c0533a4f1f1909b5	SAMN12684819
9c229bf75d3f5e6bff1f1d11c5507d48	SAMN12684819
9c24e1fc183c057d32fa96f1599b373a	SAMN12684770
9c340ed09cdf17390f554e90ce7369f7	SAMN12684770
9c6a3a0f67f4082a403a4e032fabddfd	SAMN12684819
9c98c116ef90bb225fa6093fab954617	SAMN12684819
9ca55d7ac69a3e44ebb8c18c6d9c5f1f	SAMN12684819
9cd7350fc765b54ce207aa6ac903fcf8	SAMN12684770
9cf32380303ed593f918604a1118bbc1	SAMN12684819
9cff0246f25874dbf5d83541d86bf7ed	SAMN12684819
9d0283a1b816464f1fc2272e9be69eb2	SAMN12684770
9d60216bc964353b25c8b1e304916690	SAMN12684819
9d60453445a934845d51050d90cb75c3	SAMN12684819
9d67bd2b09bff81e27e21b1b7d1a62a6	SAMN12684819
9d855b38e1833643b52b9749c8ede1e0	SAMN12684770
9db9a65714b8d90e4f58baae53d3061b	SAMN12684770
9dc2ad5aa6bd0c6c7e7933a59f262487	SAMN12684770
9dc4793e4eaadfe4518242dbbaf2bb08	SAMN12684770
9df6dc3d089ac022da71c01f0ec91cbb	SAMN12684770
9dff53511576907241d30c3dc12a1288	SAMN12684770
9e3e39360fb753986e3ff4f6b38a8a0f	SAMN12684770
9e52d7351ae4e44c88064a753536d77f	SAMN12684770
9e6a8443288651dfff1a27f3f763fc6c	SAMN12684770
9e87730ae6c4599701a18810e520f4c7	SAMN12684819
9e8fb18363ebf53195fc0e59f6af794c	SAMN12684770
9eb272211752a3ec30357ccb9284e2fb	SAMN12684770
9eb43dff3b5987e0256e410e5bfad54f	SAMN12684770
9eba962cf70e40e3bde81ae99867550d	SAMN12684819
9ebb58c5b7b1829c5c2989b1081b7ac2	SAMN12684770
9edf733426d8ee5322dd4b7760c20f00	SAMN12684770
9ee4b48c078dc7334d26e764bd7049f7	SAMN12684770
9ee4eab456fdcbe4ca295d5a270c204b	SAMN12684770
9ef478379ee1adf8d59d03deb3977f58	SAMN12684819
9f08e6f961bc25f174b55e65641b94ec	SAMN12684819
9f10dbe44e2e52ed8e1c6448a74a4bf5	SAMN12684770
9f1fefb9eec1e2be4e29f12b563966dd	SAMN12684770
9f21c66c3ea5f53ac9dc658a7331a866	SAMN12684819
9f28ae7d57ca5f20ba0c0e6096a28834	SAMN12684819
9f5740e80239467882aee73bc6bbf3a9	SAMN12684819
9f574c7aa4e33a9575d4e24cf4c34588	SAMN12684770
9f60a1ff0a96994280bd515eb57e4b84	SAMN12684770
9f6285bc2d5d87908c573b876715dd9d	SAMN12684770
9f66f69332ec5fb1eb9354c258b5bee0	SAMN12684819
9f775619541029168b83d11de1a8a683	SAMN12684770
9f89b100babb22e1f9a79420d9c115a6	SAMN12684770
9fd2ddc0df57354a6ee0fd6c020ba3f0	SAMN12684770
a03c1de6a6e12e873c0baee7e4b01275	SAMN12684770
a040e020fc6afbb9f02d7ab484e12157	SAMN12684770
a05dabe53412eb379e9102b46d53d94e	SAMN12684770
a0ad71c57647c697f9aa86d242478dbe	SAMN12684770
a0c9d9e40fe9cb661773b5a7c7302eff	SAMN12684770
a0f3714058d51f699f4835e422c2db96	SAMN12684819
a0f5640c5c5015db37adced33649e4b6	SAMN12684819
a10924ab8bc4f981de3fe7f02a10f91b	SAMN12684819
a1097c63016e23bfe2edb0504a06523a	SAMN12684819
a12e50552e69109063be020b959f6e96	SAMN12684770
a1781879795378ce6214843c16d64b2d	SAMN12684819
a179c2bb91219223c96a180dad3a6380	SAMN12684770
a1b10f53a0652cd6200296aab7435fdb	SAMN12684770
a1c62105f7bc3ade64e5ee044afe07ae	SAMN12684770
a1eeae14fee5647db0c4eb3efac20e02	SAMN12684770
